,Kline open time,Open price,High price,Low price,Close price,Volume,Kline Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,"Unused field, ignore"
0,1667947080000,0.51900000,0.51900000,0.51900000,0.51900000,0.00000000,1667947139999,0.00000000,0,0.00000000,0.00000000,0
1,1667947140000,0.51900000,0.51900000,0.51900000,0.51900000,0.00000000,1667947199999,0.00000000,0,0.00000000,0.00000000,0
2,1667947200000,0.51900000,0.51900000,0.51900000,0.51900000,0.00000000,1667947259999,0.00000000,0,0.00000000,0.00000000,0
3,1667947260000,0.51680000,0.51750000,0.51620000,0.51740000,1233.00000000,1667947319999,637.91830000,5,1033.00000000,534.57090000,0
4,1667947320000,0.51670000,0.51670000,0.51670000,0.51670000,81.00000000,1667947379999,41.85270000,1,81.00000000,41.85270000,0
5,1667947380000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947439999,0.00000000,0,0.00000000,0.00000000,0
6,1667947440000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947499999,0.00000000,0,0.00000000,0.00000000,0
7,1667947500000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947559999,0.00000000,0,0.00000000,0.00000000,0
8,1667947560000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947619999,0.00000000,0,0.00000000,0.00000000,0
9,1667947620000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947679999,0.00000000,0,0.00000000,0.00000000,0
10,1667947680000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947739999,0.00000000,0,0.00000000,0.00000000,0
11,1667947740000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947799999,0.00000000,0,0.00000000,0.00000000,0
12,1667947800000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947859999,0.00000000,0,0.00000000,0.00000000,0
13,1667947860000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947919999,0.00000000,0,0.00000000,0.00000000,0
14,1667947920000,0.51670000,0.51670000,0.51670000,0.51670000,0.00000000,1667947979999,0.00000000,0,0.00000000,0.00000000,0
15,1667947980000,0.51610000,0.51610000,0.51610000,0.51610000,292.00000000,1667948039999,150.70120000,1,292.00000000,150.70120000,0
16,1667948040000,0.51610000,0.51610000,0.51610000,0.51610000,0.00000000,1667948099999,0.00000000,0,0.00000000,0.00000000,0
17,1667948100000,0.51610000,0.51610000,0.51610000,0.51610000,0.00000000,1667948159999,0.00000000,0,0.00000000,0.00000000,0
18,1667948160000,0.51610000,0.51610000,0.51610000,0.51610000,0.00000000,1667948219999,0.00000000,0,0.00000000,0.00000000,0
19,1667948220000,0.51610000,0.51610000,0.51610000,0.51610000,0.00000000,1667948279999,0.00000000,0,0.00000000,0.00000000,0
20,1667948280000,0.51610000,0.51610000,0.51610000,0.51610000,0.00000000,1667948339999,0.00000000,0,0.00000000,0.00000000,0
21,1667948340000,0.51640000,0.51640000,0.51640000,0.51640000,193.00000000,1667948399999,99.66520000,1,0.00000000,0.00000000,0
22,1667948400000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948459999,0.00000000,0,0.00000000,0.00000000,0
23,1667948460000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948519999,0.00000000,0,0.00000000,0.00000000,0
24,1667948520000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948579999,0.00000000,0,0.00000000,0.00000000,0
25,1667948580000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948639999,0.00000000,0,0.00000000,0.00000000,0
26,1667948640000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948699999,0.00000000,0,0.00000000,0.00000000,0
27,1667948700000,0.51640000,0.51640000,0.51640000,0.51640000,0.00000000,1667948759999,0.00000000,0,0.00000000,0.00000000,0
